,price,bedrooms,bathrooms,sqft_living,floors,waterfront,sqft_basement,yr_built,lat,long,sqft_lot15,month,renovated
10213,649000.0,4,2.5,2980,2.0,0,0,1994,47.5857,-122.027,9810,11,0
10214,700000.0,4,1.75,1980,1.0,0,660,1953,47.5899,-122.17299999999999,10800,5,0
10215,268500.0,2,1.0,790,1.0,0,0,1953,47.7511,-122.352,8424,5,0
10216,515000.0,3,2.5,1800,2.0,0,0,1996,47.7126,-122.23100000000001,5618,6,0
10217,685000.0,4,2.0,2260,1.0,0,0,1978,47.6124,-122.15299999999999,9900,2,0
10218,305000.0,2,1.5,800,2.0,0,0,2006,47.5917,-122.29700000000001,2742,10,0
10219,950000.0,4,2.0,2490,1.5,0,400,1926,47.6557,-122.27799999999999,5000,1,0
10220,292500.0,4,2.5,1610,2.0,0,0,2006,47.3351,-122.289,4604,3,0
10221,270000.0,4,1.75,1850,1.0,0,750,1956,47.7481,-122.355,8581,8,0
10222,450000.0,4,1.75,1850,1.0,0,750,1956,47.7481,-122.355,8581,12,0
10223,535000.0,4,1.0,1920,1.5,0,0,1920,47.6897,-122.374,6470,10,0
10224,550000.0,3,2.5,1740,2.0,0,0,2000,47.5489,-122.006,3075,3,0
10225,457500.0,3,2.25,1430,2.0,0,450,1996,47.5908,-122.292,4000,6,0
10226,136500.0,3,1.5,1420,1.0,0,0,1962,47.3076,-122.36200000000001,8580,5,0
10227,224097.0,3,1.5,1420,1.0,0,0,1962,47.3076,-122.36200000000001,8580,10,0
10228,254000.0,3,2.5,1560,2.0,0,0,1994,47.3572,-122.161,10608,9,0
10229,335000.0,4,2.25,2030,1.0,0,800,1963,47.4596,-122.066,13800,6,0
10230,594950.0,5,2.5,3280,2.0,0,0,2012,47.475,-121.73700000000001,7242,4,0
10231,350000.0,3,1.75,1360,1.0,0,0,1983,47.4716,-121.756,16817,8,0
10232,169950.0,3,1.0,1180,1.0,0,0,1970,47.3845,-122.085,9894,9,0
10233,432500.0,3,2.5,1940,1.0,0,600,1979,47.7471,-122.075,9600,10,0
10234,440000.0,2,1.75,1300,2.0,0,0,1948,47.6687,-122.288,4013,5,0
10235,233703.0,3,2.25,1650,2.0,0,0,1985,47.3908,-122.167,3994,9,0
10236,310000.0,3,1.5,1140,2.0,0,0,1988,47.5701,-122.01700000000001,3592,11,0
10237,735000.0,3,2.5,2540,2.0,0,0,1998,47.6239,-122.14399999999999,6631,4,0
10238,730000.0,4,2.75,3440,2.0,0,0,2014,47.5168,-122.189,8315,12,0
10239,257000.0,3,1.75,1800,1.0,0,600,1961,47.4932,-122.27799999999999,6000,10,0
10240,485000.0,2,2.25,1260,3.0,0,0,2004,47.6531,-122.352,1300,5,0
10241,899000.0,4,2.25,2370,1.0,0,930,1959,47.7023,-122.38799999999999,8843,6,0
10242,279000.0,3,1.0,1520,1.5,0,0,1952,47.7222,-122.305,8160,11,0
10243,225000.0,4,2.0,1750,1.0,0,700,1974,47.3164,-122.196,7245,12,0
10244,1355000.0,3,1.5,2680,2.0,0,800,1913,47.6333,-122.34700000000001,5947,6,0
10245,355000.0,3,2.5,1590,2.0,0,0,2000,47.5309,-121.876,3702,8,0
10246,382500.0,4,1.75,1560,1.0,0,0,1967,47.7274,-122.181,8000,5,0
10247,324360.0,3,2.5,2000,2.0,0,0,1992,47.1964,-122.009,9202,11,0
10248,315000.0,3,1.75,2380,1.5,0,0,1966,47.3143,-122.37,8500,3,0
10249,426000.0,2,1.0,2230,2.0,0,0,1951,47.7372,-122.35,8649,7,0
10250,395000.0,5,2.5,2820,2.0,0,0,2003,47.2616,-122.296,6306,4,0
10251,212644.0,3,1.0,1570,1.5,0,0,1922,47.3531,-121.98200000000001,9650,11,0
10252,510000.0,3,3.0,1845,2.0,0,0,1947,47.5204,-122.208,7650,10,0
10253,85000.0,2,1.0,830,1.0,0,0,1939,47.3813,-122.243,7680,9,0
10254,235000.0,2,1.0,830,1.0,0,0,1939,47.3813,-122.243,7680,12,0
10255,295000.0,4,2.5,2030,2.0,0,0,2001,47.3542,-122.137,5784,4,0
10256,720001.0,3,2.5,1430,1.5,0,0,1910,47.6601,-122.331,4275,8,0
10257,313950.0,3,1.0,1510,1.0,0,650,1940,47.6966,-122.324,5712,5,0
10258,415000.0,3,1.0,1510,1.0,0,650,1940,47.6966,-122.324,5712,10,0
10259,305000.0,3,1.75,1610,1.0,0,0,1981,47.4476,-122.124,9271,5,0
10260,625000.0,3,1.5,1600,1.5,0,350,1906,47.6122,-122.29700000000001,3976,10,0
10261,490000.0,3,1.0,1420,1.0,0,0,1961,47.5969,-122.14,8208,4,0
10262,269950.0,3,2.0,1660,2.0,0,0,1987,47.3663,-122.088,8641,7,0
10263,2700000.0,5,4.0,4230,2.0,1,1000,1949,47.6803,-122.214,27295,8,1
10264,829000.0,4,3.0,3310,2.5,0,400,1900,47.6594,-122.345,3750,8,0
10265,635000.0,4,2.5,2470,1.0,0,0,1987,47.5888,-122.01100000000001,40894,8,0
10266,217500.0,3,1.0,1040,1.0,0,0,1959,47.4553,-122.274,11100,3,0
10267,270000.0,4,1.75,1850,1.0,0,800,1965,47.3413,-122.277,7250,7,0
10268,1245000.0,3,3.0,4610,2.0,0,1820,1947,47.5854,-122.292,5000,9,1
10269,480000.0,4,2.5,2480,2.0,0,0,2007,47.7383,-121.969,5115,1,0
10270,575000.0,3,1.75,2130,1.0,0,960,1954,47.6424,-122.38600000000001,5000,5,0
10271,426950.0,4,2.75,2350,2.0,0,0,2001,47.5098,-122.155,6365,11,0
10272,125000.0,3,1.0,920,1.0,0,0,1960,47.2892,-122.22,7420,9,0
10273,208000.0,3,1.0,920,1.0,0,0,1960,47.2892,-122.22,7420,3,0
10274,325000.0,4,2.0,1780,1.0,0,880,1976,47.4573,-122.15799999999999,8900,9,0
10275,597157.0,7,4.0,2690,1.0,0,0,1960,47.6787,-122.16799999999999,10836,9,0
10276,728725.0,4,2.5,3010,2.5,0,0,2006,47.5539,-121.99600000000001,3840,1,0
10277,708000.0,5,2.0,3180,1.0,0,1270,1968,47.6354,-122.103,9750,8,0
10278,1300000.0,4,3.0,4120,2.0,0,0,2005,47.5985,-122.02600000000001,14684,7,0
10279,405000.0,3,1.0,1280,1.0,0,0,1977,47.6827,-122.059,10875,4,0
10280,550000.0,4,2.75,1690,1.5,0,290,1945,47.6814,-122.26899999999999,6090,10,0
10281,451000.0,4,2.5,2320,2.0,0,0,2006,47.5415,-121.883,5395,4,0
10282,540500.0,5,3.75,3090,2.0,0,0,2014,47.435,-122.329,7425,6,0
10283,1025000.0,5,3.5,5050,2.0,0,0,2001,47.5863,-121.96700000000001,16500,10,0
10284,218000.0,4,1.0,1640,1.0,0,690,1963,47.2974,-122.366,9750,11,0
10285,562000.0,4,2.25,2170,1.0,0,630,1974,47.672,-122.169,7700,10,0
10286,401500.0,4,2.5,3140,2.0,0,860,1977,47.4155,-122.163,14300,8,0
10287,196700.0,2,1.0,1090,1.0,0,0,1954,47.4761,-122.287,11700,11,0
10288,583000.0,3,1.75,1930,1.0,0,450,1975,47.5624,-122.135,10000,8,0
10289,309900.0,5,2.5,2100,1.0,0,700,1974,47.3094,-122.191,14602,12,0
10290,485000.0,4,3.0,3110,2.0,0,0,1995,47.4619,-122.154,14735,10,0
10291,465000.0,3,1.0,930,1.0,0,0,1926,47.5532,-122.277,3348,4,0
10292,595000.0,4,2.25,2050,2.0,0,0,1984,47.7234,-122.10700000000001,8037,8,0
10293,254000.0,3,1.0,1160,1.0,0,0,1958,47.45,-122.179,7560,7,0
10294,488500.0,3,2.75,1820,2.0,0,0,1994,47.7481,-122.178,8851,10,0
10295,260000.0,4,2.5,2110,2.0,0,0,1977,47.4457,-122.12700000000001,8800,10,0
10296,166000.0,2,1.0,870,1.0,0,0,1944,47.4955,-122.23899999999999,6850,1,0
10297,440000.0,2,1.5,1080,1.0,0,0,1923,47.7008,-122.38600000000001,5800,11,0
10298,375000.0,3,2.0,1260,2.0,0,0,1943,47.7225,-122.351,7595,2,0
10299,529500.0,2,1.0,900,1.0,0,120,1944,47.6575,-122.4,5520,2,0
10300,338000.0,2,1.0,750,1.0,0,0,1934,47.6995,-122.354,6374,10,0
10301,335620.0,3,2.25,1800,1.0,0,460,1986,47.3813,-122.04299999999999,15233,3,0
10302,464000.0,4,2.25,2220,1.0,0,530,1978,47.7449,-122.103,15280,2,0
10303,354000.0,2,1.0,1390,1.0,0,0,1925,47.5232,-122.37100000000001,7740,10,0
10304,601000.0,4,3.5,2160,2.0,0,500,1998,47.6103,-122.29700000000001,3840,8,0
10305,285000.0,3,2.25,1840,1.0,0,470,1979,47.3144,-122.339,8992,4,0
10306,462500.0,2,2.0,1690,2.0,0,0,1906,47.621,-122.303,4200,9,0
10307,350000.0,4,2.5,2650,2.0,0,0,1989,47.2739,-122.29299999999999,8777,7,0
10308,329000.0,4,1.0,1120,1.0,0,0,1972,47.7038,-122.352,3844,12,0
10309,312500.0,4,2.5,2500,1.0,0,1180,1984,47.4292,-122.148,9005,4,1
10310,370000.0,4,2.5,2220,2.0,0,0,2001,47.4887,-122.15,5338,6,0
10311,399900.0,3,1.75,1260,1.0,0,0,1979,47.7289,-122.23299999999999,7865,3,0
10312,398000.0,3,1.0,1480,1.5,0,0,1925,47.5498,-122.381,6550,11,0
10313,550500.0,2,1.5,930,1.0,0,100,1909,47.5691,-122.40799999999999,4152,3,0
10314,709000.0,3,2.75,2780,1.5,0,910,1913,47.5632,-122.27,7200,2,0
10315,402000.0,5,2.75,2770,1.0,0,1070,1965,47.5188,-122.348,7620,12,0
10316,450000.0,3,1.5,1530,1.0,0,0,1952,47.7467,-122.295,11407,6,0
10317,524000.0,3,2.25,2140,1.0,0,700,1961,47.6949,-122.396,6720,11,0
10318,800000.0,4,2.75,4600,1.0,0,2200,1989,47.4626,-121.73899999999999,114562,12,0
10319,185000.0,4,1.0,1760,1.0,0,530,1966,47.4288,-122.198,10407,9,0
10320,365000.0,4,1.0,1760,1.0,0,530,1966,47.4288,-122.198,10407,2,0
10321,925000.0,4,2.5,3110,2.0,0,0,1989,47.6833,-122.271,7254,9,0
10322,714000.0,3,1.75,2260,1.0,0,740,1968,47.5982,-122.12799999999999,10176,4,0
10323,495000.0,3,2.0,1460,1.0,0,0,1972,47.6644,-122.14399999999999,8421,10,0
10324,535000.0,3,2.25,2050,1.0,0,820,1990,47.7258,-122.33200000000001,7200,4,0
10325,880000.0,4,2.5,2340,1.0,0,0,1953,47.5715,-122.225,13500,10,1
10326,150000.0,3,1.5,1230,1.0,0,0,1949,47.4878,-122.314,6714,6,0
10327,554500.0,3,2.25,1880,1.0,0,460,1972,47.6396,-122.113,7280,3,0
10328,520000.0,3,1.75,1280,1.5,0,0,1916,47.6871,-122.391,3880,4,0
10329,839990.0,4,2.75,3660,2.0,0,0,2014,47.6845,-122.01700000000001,5639,8,0
10330,500000.0,3,2.5,1650,2.0,0,0,2003,47.683,-122.035,4193,8,0
10331,305000.0,2,1.0,1960,1.5,0,0,1936,47.2681,-122.26700000000001,19200,1,0
10332,247800.0,3,2.5,1580,2.0,0,0,2003,47.5418,-122.289,1917,8,0
10333,344200.0,4,2.5,2490,2.0,0,0,2000,47.3875,-122.155,6012,7,0
10334,459950.0,4,2.5,2000,2.0,0,0,2003,47.7557,-122.221,6520,6,0
10335,229900.0,4,1.75,1550,1.0,0,0,1967,47.3583,-122.18299999999999,11272,9,0
10336,750000.0,4,2.25,2820,1.0,0,870,1974,47.5881,-122.113,9602,2,0
10337,509000.0,4,2.5,2600,1.0,0,760,1983,47.7446,-122.249,7691,10,0
10338,680000.0,4,1.0,2200,1.0,0,560,1956,47.7473,-122.26100000000001,17153,3,0
10339,661500.0,5,2.5,2500,1.0,0,1010,1977,47.6964,-122.12,8325,6,0
10340,370000.0,2,1.0,1270,3.0,0,0,2000,47.5552,-122.381,1442,11,0
10341,785000.0,4,2.75,2900,1.0,0,490,1978,47.6431,-122.10799999999999,12240,7,0
10342,355000.0,2,1.0,840,1.0,0,0,1952,47.5707,-122.396,6720,8,0
10343,446000.0,4,2.0,1940,1.0,0,970,1951,47.6948,-122.35700000000001,6350,7,0
10344,830000.0,5,3.5,3490,2.0,0,0,1996,47.6707,-122.14399999999999,7829,1,0
10345,324000.0,3,2.5,1940,2.0,0,0,1990,47.3654,-122.164,7131,10,0
10346,500000.0,4,2.25,2490,2.0,0,0,1981,47.7547,-122.094,12611,10,0
10347,745000.0,3,1.0,1390,1.0,0,0,1951,47.6071,-122.197,9112,10,0
10348,1197000.0,4,2.5,3940,2.0,0,1320,1921,47.6374,-122.29899999999999,4407,11,0
10349,385000.0,2,2.5,1760,1.0,0,630,1988,47.7335,-122.16,4200,12,0
10350,565000.0,3,2.25,2560,1.0,0,1050,1958,47.7124,-122.303,8040,12,0
10351,465000.0,4,2.5,2300,1.0,0,880,1979,47.7671,-122.33,7314,11,0
10352,401000.0,3,3.25,1770,3.0,0,0,2001,47.7186,-122.314,2210,8,0
10353,385000.0,3,1.75,2310,1.0,0,680,1978,47.3637,-122.21,13300,6,0
10354,395000.0,3,2.5,2310,2.0,0,0,1989,47.4512,-122.208,5324,10,0
10355,245000.0,5,1.5,2000,1.5,0,0,1946,47.4945,-122.304,9239,4,0
10356,500000.0,3,2.0,1540,1.0,0,650,1994,47.6103,-122.296,3600,3,0
10357,334000.0,5,1.75,2590,1.0,0,840,1979,47.435,-122.19200000000001,7521,11,0
10358,550000.0,3,1.0,980,1.0,0,0,1953,47.5908,-122.17299999999999,10960,5,0
10359,216000.0,3,1.0,1730,1.0,0,550,1961,47.3644,-122.31200000000001,8890,11,0
10360,340500.0,3,2.5,3070,3.0,0,560,1928,47.5007,-122.223,4000,10,0
10361,375000.0,4,2.25,2100,2.0,0,0,1975,47.4698,-122.118,12090,8,0
10362,600000.0,3,2.75,2080,1.0,0,500,1966,47.3632,-122.324,7568,1,0
10363,375000.0,4,1.75,1890,1.0,0,640,1960,47.7576,-122.333,8270,5,0
10364,536500.0,4,1.75,2000,1.5,0,550,1926,47.5659,-122.375,4000,5,0
10365,599900.0,3,3.0,3030,2.0,0,1270,1984,47.4694,-122.006,36205,9,0
10366,750000.0,2,1.5,1110,1.0,0,0,1904,47.6382,-122.359,5400,3,0
10367,355000.0,3,1.0,1650,1.0,0,480,1955,47.7695,-122.359,8125,2,0
10368,590000.0,3,2.0,1410,1.0,0,500,1947,47.6826,-122.29799999999999,6050,7,0
10369,680000.0,2,1.0,2140,1.0,0,1070,1946,47.651,-122.399,6000,5,0
10370,429000.0,3,2.5,1860,2.0,0,0,1994,47.5062,-122.15100000000001,8542,10,0
10371,581000.0,2,1.0,1170,1.0,0,0,1909,47.6784,-122.38600000000001,4586,5,0
10372,463800.0,3,1.5,980,1.0,0,0,1968,47.6923,-122.20100000000001,7350,3,0
10374,443000.0,5,1.75,1650,1.5,0,0,1902,47.5955,-122.306,4000,7,0
10375,276200.0,3,2.5,1480,1.0,0,300,1986,47.3124,-122.351,7396,9,0
10376,630000.0,5,3.5,4060,2.0,0,1100,2001,47.757,-122.228,11711,4,0
10377,570000.0,3,1.75,1370,2.0,0,0,1927,47.6714,-122.32,3927,12,0
10378,979700.0,4,2.25,2480,2.0,0,100,1929,47.6392,-122.406,5600,10,0
10379,730000.0,4,2.5,2030,1.5,0,300,1921,47.6753,-122.311,4080,12,0
10380,268450.0,5,2.25,2200,1.0,0,1100,1963,47.3263,-122.36399999999999,9680,12,0
10381,490000.0,3,1.75,1770,1.0,0,500,1962,47.7354,-122.34299999999999,8880,3,0
10382,808000.0,3,2.5,2550,1.0,0,800,1957,47.6992,-122.387,5200,8,0
10383,350000.0,3,1.0,1250,1.0,0,0,1969,47.7622,-122.163,9621,4,0
10384,695000.0,4,1.75,2390,1.0,0,1000,1957,47.6956,-122.399,6260,10,0
10385,1228000.0,4,2.5,5730,2.0,0,1450,1991,47.6052,-122.064,17628,6,0
10386,309950.0,1,1.0,1120,1.5,0,0,1950,47.5123,-122.331,9290,8,0
10387,134000.0,3,1.0,1270,1.0,0,620,1942,47.4961,-122.322,9415,10,0
10388,645500.0,4,2.5,2390,2.0,0,0,1988,47.5598,-122.01799999999999,9258,11,0
10389,750000.0,3,2.0,1760,1.5,0,220,1927,47.6479,-122.367,5943,3,0
10390,1399000.0,3,2.5,2560,2.0,0,450,1967,47.632,-122.279,4800,10,1
10391,344900.0,4,1.75,1820,1.0,0,720,1955,47.7545,-122.35700000000001,8500,9,0
10392,601450.0,2,3.25,1840,3.0,0,0,2001,47.6595,-122.354,2500,10,0
10393,575000.0,4,2.0,1810,2.0,0,110,1909,47.6132,-122.292,4400,1,0
10394,405000.0,3,1.75,2470,1.0,0,900,1962,47.3996,-122.32,9620,5,0
10395,518000.0,4,2.75,2520,2.0,0,0,1999,47.7344,-121.95700000000001,14007,6,0
10396,265000.0,2,1.0,1600,1.0,0,0,1947,47.7411,-122.322,7440,7,0
10397,180000.0,3,1.0,1280,1.0,0,0,1969,47.3686,-122.081,4875,9,0
10398,285000.0,3,2.5,1590,2.0,0,0,1985,47.33,-122.27799999999999,7500,3,0
10399,433000.0,3,2.75,2000,1.0,0,1000,1954,47.4531,-122.352,7200,3,1
10400,399000.0,3,1.75,1780,1.0,0,430,1977,47.474,-122.139,11440,2,0
10401,565000.0,3,2.5,1700,2.0,0,0,1966,47.6688,-122.161,7566,8,0
10402,406500.0,3,1.5,1970,1.0,0,0,1966,47.4703,-122.27600000000001,10080,2,0
10403,420000.0,4,1.75,1940,1.0,0,850,1955,47.5774,-122.147,8360,8,0
10404,965000.0,4,3.5,3290,1.5,0,1000,1906,47.6788,-122.346,6000,2,1
10405,1375000.0,4,3.5,3500,2.0,0,1040,1996,47.6848,-122.208,5997,10,0
10406,353950.0,5,2.25,3260,2.0,0,0,1982,47.31399999999999,-122.344,7962,10,0
10407,847700.0,5,3.25,4230,2.0,0,370,1996,47.5503,-122.081,10997,7,0
10408,185000.0,5,1.0,1590,1.5,0,500,1942,47.5075,-122.35,8040,7,0
10409,269000.0,2,1.5,1010,1.0,0,0,1923,47.498000000000005,-122.22200000000001,6000,11,0
10410,422800.0,3,1.75,1820,1.0,0,480,1976,47.733999999999995,-122.17,8112,12,0
10411,379950.0,2,1.0,870,1.0,0,0,1947,47.5465,-122.384,5709,12,0
10412,525000.0,3,2.0,1620,1.0,0,420,1969,47.7288,-122.171,7565,12,0
10413,810000.0,4,3.5,3980,2.0,0,0,2006,47.5574,-121.89,65775,7,0
10414,209950.0,4,1.0,1630,1.0,0,0,1962,47.3052,-122.36200000000001,8989,7,0
10415,439950.0,3,2.0,1230,2.0,0,220,2003,47.6661,-122.37,1873,12,0
10416,554820.0,4,2.0,3510,1.0,0,1300,1965,47.4466,-122.36,16143,5,1
10417,359000.0,4,2.5,2160,2.0,0,0,2002,47.4819,-122.182,4496,4,0
10418,242500.0,3,1.0,1020,1.0,0,0,1941,47.74100000000001,-122.314,6901,9,0
10419,330000.0,3,1.75,1590,1.0,0,0,1954,47.7617,-122.36,9272,9,0
10420,740000.0,3,2.25,3440,2.0,0,1250,1979,47.547,-122.111,40185,11,0
10421,630000.0,5,1.0,3020,2.0,0,0,1901,47.6025,-122.31299999999999,1307,12,0
10422,750000.0,3,1.75,2280,1.0,0,920,1941,47.6985,-122.387,5200,8,0
10423,695000.0,4,2.5,2790,2.0,0,0,1999,47.6087,-122.016,6270,10,0
10424,109000.0,2,0.5,580,1.0,0,0,1941,47.5135,-122.262,5040,1,0
10425,389000.0,3,1.5,2030,1.0,0,950,1961,47.4713,-122.197,10075,2,0
10426,447000.0,2,1.0,850,1.0,0,0,1924,47.6684,-122.316,3000,10,0
10427,1200000.0,3,2.0,2480,1.0,0,0,1955,47.6759,-122.11399999999999,11340,12,0
10428,315000.0,3,1.75,1010,1.0,0,0,1977,47.77,-122.20700000000001,10619,12,0
10429,640000.0,3,2.5,2420,2.0,0,0,1988,47.5595,-122.01899999999999,9320,4,0
10430,570000.0,3,2.25,2180,2.0,0,0,1984,47.6215,-122.031,9298,11,0
10431,495000.0,3,2.75,1830,2.0,0,0,1997,47.4377,-122.464,16988,8,0
10432,449500.0,5,2.75,2040,1.0,0,840,1969,47.7289,-122.17200000000001,7488,6,0
10433,1084500.0,4,2.75,2640,2.0,0,800,1943,47.6619,-122.275,5000,3,1
10434,294950.0,2,1.0,1060,1.0,0,0,1952,47.7414,-122.295,10728,3,0
10435,170500.0,3,1.0,1640,1.0,0,600,1960,47.3947,-122.31299999999999,13000,9,0
10436,312000.0,4,1.0,1190,1.5,0,0,1926,47.5281,-122.348,7320,12,0
10437,350000.0,3,2.5,2180,1.0,0,0,1992,47.2688,-122.309,10775,10,0
10438,690000.0,4,2.5,2120,2.0,0,0,1989,47.5654,-122.01,8122,7,0
10439,375000.0,4,2.5,2210,2.0,0,0,1999,47.4323,-122.32700000000001,8770,6,0
10440,575000.0,4,2.5,2510,2.0,0,0,1987,47.7699,-122.085,42612,8,0
10441,646000.0,4,2.25,2500,1.0,0,900,1978,47.5615,-122.131,8927,6,0
10442,239950.0,3,2.5,1560,2.0,0,0,1974,47.2653,-122.285,12240,3,0
10443,400000.0,5,2.5,2510,1.5,0,800,1929,47.5422,-122.359,6741,7,0
10444,455000.0,4,1.75,3060,1.0,0,0,1958,47.744,-122.087,43995,1,0
10445,240000.0,3,2.0,1310,1.0,0,0,1990,47.3694,-122.083,8392,9,0
10446,3400000.0,4,4.0,4260,2.0,0,980,1939,47.638000000000005,-122.288,10408,5,1
10447,695000.0,3,2.0,2500,1.5,0,820,1922,47.6813,-122.346,3060,7,0
10448,304950.0,2,1.0,670,1.0,0,0,1942,47.5151,-122.37200000000001,6720,9,0
10449,650000.0,3,1.75,1840,1.0,0,700,1914,47.6462,-122.351,4000,8,0
10450,402500.0,3,1.75,1480,2.0,0,0,1995,47.6966,-122.35,2197,7,0
10451,482000.0,3,2.5,2420,2.0,0,0,1998,47.5361,-121.87100000000001,5577,6,0
10452,655000.0,3,2.0,1820,1.0,0,700,1923,47.6717,-122.295,4480,10,0
10453,577000.0,5,2.75,1940,2.0,0,0,1951,47.6704,-122.36200000000001,4230,9,0
10454,350000.0,3,2.5,1630,2.0,0,0,1986,47.4738,-122.19,4504,10,0
10455,415000.0,4,2.25,2520,1.0,0,840,1970,47.3202,-122.383,8000,9,0
10457,654300.0,3,2.5,2490,2.0,0,0,2000,47.625,-122.042,7598,4,0
10458,774950.0,4,2.5,3410,2.0,0,0,2004,47.3602,-121.986,175421,11,0
10459,855000.0,4,2.0,2380,2.0,0,0,1925,47.5682,-122.275,6600,9,0
10460,1145000.0,3,2.5,2490,2.0,0,820,1918,47.6403,-122.35,4000,6,0
10461,330000.0,2,2.5,1240,2.0,0,0,2007,47.5634,-122.29799999999999,2468,5,0
10462,290000.0,4,2.25,1900,1.0,0,500,1959,47.3582,-122.28399999999999,11850,9,0
10463,519500.0,3,3.0,2390,1.5,0,0,2008,47.4545,-122.336,26979,11,0
10464,450000.0,3,1.75,1810,1.0,0,410,1977,47.7143,-122.23299999999999,12600,8,0
10465,3120000.0,3,3.5,4490,2.0,1,0,1993,47.6997,-122.24,51330,11,0
10466,265000.0,3,1.0,1620,1.5,0,0,1928,47.5136,-122.31299999999999,11970,6,0
10467,359000.0,4,2.5,2640,2.0,0,0,1990,47.3124,-122.18799999999999,7683,5,0
10468,2000000.0,4,3.75,2870,2.0,0,360,2012,47.6291,-122.363,6354,3,0
10469,1050000.0,4,2.5,3250,1.0,0,1220,1985,47.6326,-122.07,48037,2,0
10470,402500.0,2,1.0,800,1.0,0,0,1946,47.6588,-122.36200000000001,4200,7,0
10471,450000.0,3,1.75,1360,1.0,0,0,1957,47.6071,-122.12299999999999,7840,8,0
10472,262500.0,5,2.25,1950,1.0,0,820,1980,47.3179,-122.331,8550,3,0
10473,285000.0,4,2.25,1970,2.0,0,0,1979,47.3132,-122.182,7500,2,0
10474,290000.0,3,2.5,2020,2.0,0,0,2005,47.4659,-122.14399999999999,4600,3,0
10475,752500.0,2,2.5,2280,1.0,0,0,2005,47.7065,-122.01299999999999,5931,8,0
10476,820000.0,4,2.75,3540,2.0,0,0,1998,47.5945,-121.98200000000001,11538,12,0
10477,292000.0,3,2.5,1560,2.0,0,0,1999,47.4909,-122.154,2698,8,0
10478,213000.0,2,1.0,750,1.0,0,0,1937,47.475,-122.199,6451,10,0
10479,400000.0,4,3.0,2240,2.0,0,0,1942,47.5124,-122.374,6300,11,1
10480,202000.0,1,0.75,590,1.0,0,0,1944,47.5181,-122.26700000000001,5650,7,0
10481,484000.0,1,0.0,690,1.0,0,0,1948,47.6429,-121.955,19290,9,0
10482,617450.0,3,2.0,1580,1.0,0,500,1981,47.6328,-122.17399999999999,14407,5,0
10483,250000.0,3,1.0,1040,1.0,0,0,1956,47.4711,-122.35,9450,1,0
10484,405000.0,5,1.75,1880,1.0,0,920,1963,47.7182,-122.20100000000001,10000,5,0
10485,325000.0,2,1.0,1070,1.0,0,0,1951,47.4734,-122.198,9670,3,0
10486,301350.0,3,3.0,1860,1.0,0,820,1954,47.5035,-122.255,8160,5,0
10487,425000.0,2,1.75,1550,1.0,0,500,1940,47.5436,-122.39,5000,3,0
10488,460000.0,3,1.0,1860,1.0,0,390,1954,47.5327,-122.39200000000001,6175,9,0
10489,938000.0,3,2.5,3090,2.0,0,0,1992,47.5492,-122.119,12157,4,0
10490,348000.0,3,1.75,1720,1.0,0,400,1985,47.44,-122.13600000000001,9170,7,0
10491,435000.0,2,1.0,1260,1.5,0,0,1926,47.687,-122.32,4080,6,0
10492,227950.0,3,1.5,1120,1.0,0,0,1963,47.4105,-122.194,8760,11,0
10493,425000.0,2,1.0,1250,1.0,0,350,1948,47.6908,-122.391,5020,3,0
10494,550000.0,3,2.0,1810,1.5,0,0,1925,47.6859,-122.339,2945,6,0
10495,347500.0,3,2.5,1890,2.0,0,0,1992,47.3967,-122.18299999999999,7226,7,0
10496,397000.0,4,1.75,2020,1.0,0,400,1959,47.577,-122.302,4000,9,0
10497,410000.0,4,1.75,1790,1.0,0,300,1969,47.522,-122.04700000000001,11760,6,0
10498,780000.0,3,3.5,3190,2.0,0,0,1998,47.6348,-122.064,7189,7,0
10499,1350000.0,4,3.25,3030,1.5,0,330,1925,47.6394,-122.29899999999999,4415,9,0
10500,476000.0,3,2.25,1630,2.0,0,0,2004,47.6785,-122.03,3200,10,0
10501,390000.0,3,1.75,1180,1.0,0,0,1967,47.7426,-122.116,45302,7,0
10502,226500.0,3,2.0,1560,1.0,0,0,1968,47.3355,-122.28399999999999,7200,12,0
10503,495000.0,3,2.0,1340,2.0,0,0,1984,47.6793,-122.38,5100,7,0
10504,1500000.0,5,3.25,2590,1.0,0,0,1968,47.545,-122.229,11989,3,0
10505,385000.0,3,1.0,1020,1.0,0,140,1950,47.5436,-122.35700000000001,5950,4,0
10506,535950.0,3,2.5,2370,2.0,0,0,2003,47.54,-121.863,5418,3,0
10507,910000.0,4,2.5,3170,2.5,0,0,1989,47.6903,-122.056,35610,10,0
10508,465000.0,2,1.0,1120,1.0,0,0,1926,47.6567,-122.32700000000001,4000,3,0
10509,495000.0,3,1.75,1440,1.0,0,0,1983,47.6276,-122.03299999999999,11787,6,0
10510,250000.0,4,2.0,2170,1.5,0,700,1920,47.3046,-122.22,5477,2,0
10511,1225000.0,4,2.25,3490,2.0,0,1210,1928,47.6424,-122.40700000000001,6223,5,0
10512,400000.0,4,2.25,1970,2.0,0,0,1973,47.7223,-122.17200000000001,7793,2,0
10513,715000.0,4,2.5,2780,2.0,0,0,1987,47.6374,-122.042,11454,8,0
10514,342000.0,3,2.0,2250,1.0,0,0,1992,47.2684,-122.30799999999999,6866,2,0
